id,created_at,anonymized_text,topic,topic_score,sentiment,sentiment_score,conversation_id,source,engine,provider,model,latency_ms,cost_usd,entities
483,2026-09-22T11:40:27+00:00,"As checked your concern for [REDACTED]-[REDACTED] has been resolved stating that, your area comes under low coverage area. We are working in a phased manner to improve our services. Please observe our network for sometime. Regards, [REDACTED]",technical issue,0.85,neutral,0.7,,ingest,llm,anthropic,claude-haiku-4-5,2010,0.003329,MISC:coverage area; MISC:network
482,2026-09-22T11:40:27+00:00,@airtel_care Yes Refund i await..I have stopped buying airtime since <DATE_TIME_1><MISC_1> wen u see u go deduct illegally..Until #refund me bye bye to jatijati,billing and payments,0.9,negative,0.95,,ingest,llm,anthropic,claude-haiku-4-5,4335,0.004104,ORG:airtel_care; MISC:jatijati
481,2026-09-22T11:40:27+00:00,"@<PERSON_1> Well... first off, we're <LOCATION_1>'s <ORGANIZATION_1>. @TMobileHelp can tell u more <PERSON_2>",account management,0.25,neutral,0.6,,ingest,llm,anthropic,claude-haiku-4-5,2822,0.004222999999999999,ORG:TMobileHelp
480,2026-09-22T11:40:27+00:00,What's the appropriate response when a driver speeds at 95 MPH with your <PERSON_1> and <PERSON_2> in the backseat? Not exaggerating.,complaint,0.9,negative,0.95,,ingest,llm,anthropic,claude-haiku-4-5,2171,0.003353,MISC:95 MPH; PER:driver
479,2026-09-22T11:40:27+00:00,"@UPSHelp <PHONE_NUMBER_1> <MISC_1> Still amazing how brazen the <MISC_1> driver was. No ignorance; just stating the fact that, for whatever reason (resources? selectivity?), <PERSON_1> doesn't enforce these laws. It may be time to more honestly &amp; officially tag some @86106 laws as cosmetic/unenforced.",complaint,0.9,negative,0.85,,ingest,llm,anthropic,claude-haiku-4-5,4054,0.004373999999999999,ORG:UPSHelp; MISC:[PHONE]; MISC:[REDACTED]; PER:[NAME]; MISC:@86106
478,2026-09-22T11:40:27+00:00,"Hi <PERSON_1>, we have no update at the moment. We're currently installing WiFi across all our fleet and this should be completed by <DATE_TIME_1>. ^Nat",technical issue,0.7,neutral,0.85,,ingest,llm,anthropic,claude-haiku-4-5,2309,0.003527,PER:Maite; MISC:WiFi
477,2026-09-22T11:40:27+00:00,We hope you enjoyed some awesome food. :),praise and positive feedback,0.9,positive,0.95,,ingest,llm,anthropic,claude-haiku-4-5,1685,0.0031069999999999995,
476,2026-09-22T11:40:27+00:00,"Let's resolve that issue. Which [REDACTED] version is running currently? Also, have you tried to restart? If not, try that out.",technical issue,0.9,positive,0.75,,ingest,llm,anthropic,claude-haiku-4-5,1620,0.002844,
475,2026-09-22T11:40:27+00:00,"Sorry for the trouble caused.We request you to visit your RM for corporate connection concern. Regards, <PERSON_1>",account management,0.5,neutral,0.7,,ingest,llm,anthropic,claude-haiku-4-5,1931,0.003078,PER:Shweta
474,2026-09-22T11:40:27+00:00,"I'd like to help, but need more info. For [REDACTED] help: [URL] Or, reach out here: [URL] ^TI",product question,0.15,neutral,0.8,,ingest,llm,anthropic,claude-haiku-4-5,1633,0.002946,
473,2026-09-22T11:40:27+00:00,Right okay I'll give that a go thank you,praise and positive feedback,0.65,positive,0.75,,ingest,llm,anthropic,claude-haiku-4-5,1616,0.002802,
472,2026-09-22T11:40:27+00:00,"Good <DATE_TIME_1>, may we have your number for clarification. SO",account management,0.6,neutral,0.8,,ingest,llm,anthropic,claude-haiku-4-5,1807,0.002896,
471,2026-09-22T11:40:27+00:00,"Hi there, we're here to help. Please send us a message and we can work on getting this sorted. <ID_NUMBER_1>",account management,0.15,positive,0.85,,ingest,llm,anthropic,claude-haiku-4-5,2154,0.003418,
470,2026-09-22T11:40:27+00:00,"@GloCare I heard glo 18,000 data sub attract 100[REDACTED] and 150gb volume on renewal. How true is this please",product question,0.75,neutral,0.7,,ingest,llm,anthropic,claude-haiku-4-5,1764,0.003124,ORG:GloCare; ORG:glo
469,2026-09-22T11:40:27+00:00,@<EMAIL_ADDRESS_1> Hundreds of people are reporting the same thing. <EMAIL_ADDRESS_2> emails have not been going through for <DATE_TIME_1>.,technical issue,0.85,negative,0.85,,ingest,llm,anthropic,claude-haiku-4-5,2666,0.0040479999999999995,MISC:Hundreds of people
468,2026-09-22T11:40:27+00:00,"@<PERSON_1> @<PERSON_2> hi, our team at @AirAsiaSupport will be able to amend this for you. Just drop them a tweet. Thank you.",account management,0.5,neutral,0.75,,ingest,llm,anthropic,claude-haiku-4-5,2333,0.0039049999999999996,ORG:AirAsiaSupport
467,2026-09-22T11:40:27+00:00,Please do. I would like someone to phone me <DATE_TIME_1> to discuss my disgust with the handling of my complaint! Do you have my number?,complaint,0.95,negative,0.85,,ingest,llm,anthropic,claude-haiku-4-5,2009,0.0031079999999999997,MISC:phone
466,2026-09-22T11:40:27+00:00,"@AmazonHelp <PERSON_1>, soll so überhaupt nicht sein. Nenne mir bitte via DN die <ID_NUMBER_1> damit ich es kläre lassen kann^n",complaint,0.8,negative,0.75,,ingest,llm,anthropic,claude-haiku-4-5,2595,0.0040809999999999996,ORG:AmazonHelp; PER:[NAME]
465,2026-09-22T11:40:27+00:00,I can't recharge my glo line. Kindly respond to my messages,complaint,0.8,negative,0.85,,ingest,llm,anthropic,claude-haiku-4-5,1459,0.002759,
464,2026-09-22T11:40:27+00:00,Hey [NAME]! Sign up for what?,product question,0.7,neutral,0.75,,ingest,llm,anthropic,claude-haiku-4-5,1507,0.002802,
463,2026-09-22T11:40:27+00:00,Hey there! Please send us a DM with the email address linked to your <ACCOUNT_INFO_1> account and the country your <ACCOUNT_INFO_2> account is registered in. We would be more than happy to help. ^CRG,account management,0.75,positive,0.85,,ingest,llm,anthropic,claude-haiku-4-5,2487,0.003956,MISC:CRG
462,2026-09-22T11:40:27+00:00,Lol you forgot it with the queso stop lying,complaint,0.8,negative,0.85,,ingest,llm,anthropic,claude-haiku-4-5,2177,0.003124,
461,2026-09-22T11:40:27+00:00,What??,complaint,0.7,negative,0.75,,ingest,llm,anthropic,claude-haiku-4-5,1407,0.002669,
460,2026-09-22T11:40:27+00:00,"Hi <PERSON_1>, If you buy an International warranty and the model is available in <LOCATION_1>, the warranty can be transferred to <LOCATION_1>. ^KJ.",product question,0.6,neutral,0.85,,ingest,llm,anthropic,claude-haiku-4-5,2341,0.003621,MISC:International warranty; MISC:NAME; LOC:LOCATION
459,2026-09-22T11:40:27+00:00,Celebrate this independence day with the new Idea Anthem Ad for <PERSON_1> free India # No Ullu Banaoing [URL],praise and positive feedback,0.3,neutral,0.6,,ingest,llm,anthropic,claude-haiku-4-5,2328,0.0037879999999999997,MISC:Idea Anthem Ad; LOC:India
458,2026-09-22T11:40:27+00:00,"I'm sorry to hear you were downgraded, <PERSON_1>. I hope our airport staff offered your compensation? If not, please DM your full name, 1/2",complaint,0.7,neutral,0.65,,ingest,llm,anthropic,claude-haiku-4-5,2324,0.003666,MISC:airport staff
457,2026-09-22T11:40:27+00:00,It's gone on holiday to mainland [LOCATION],delivery and shipping,0.5,neutral,0.6,,ingest,llm,anthropic,claude-haiku-4-5,1578,0.002853,LOC:mainland [LOCATION]
456,2026-09-22T11:40:27+00:00,@AskPlayStation @[REDACTED] Make the video at <DATE_TIME_1> then makw it live so i can watch,product question,0.3,neutral,0.75,,ingest,llm,anthropic,claude-haiku-4-5,2333,0.003344,ORG:AskPlayStation; MISC:REDACTED
455,2026-09-22T11:40:27+00:00,Where are you travelling to <PERSON_1>? ^NM,delivery and shipping,0.2,neutral,0.8,,ingest,llm,anthropic,claude-haiku-4-5,1869,0.002984,MISC:[NAME]
454,2026-09-22T11:40:27+00:00,<PERSON_1> عند الربط مع بلوتوث السيارة <ORGANIZATION_1> #ios11,technical issue,0.85,negative,0.75,,ingest,llm,anthropic,claude-haiku-4-5,2752,0.003965,MISC:بلوتوث; MISC:#ios11
453,2026-09-22T11:40:27+00:00,@idea_cares Hi <PERSON_1> did u get the details of installation of tower. I also want to know,product question,0.6,neutral,0.7,,ingest,llm,anthropic,claude-haiku-4-5,1923,0.003071,ORG:idea_cares
452,2026-09-22T11:40:27+00:00,Why in your ready chicken meals do you buy chicken from <LOCATION_1>?,product question,0.9,negative,0.7,,ingest,llm,anthropic,claude-haiku-4-5,1850,0.003013,MISC:ready chicken meals
451,2026-09-22T11:40:27+00:00,haha turns out i already had an account. thus couldnt create one. my bad.🙏,account management,0.8,positive,0.75,,ingest,llm,anthropic,claude-haiku-4-5,1586,0.0027949999999999997,
450,2026-09-22T11:40:27+00:00,[DATE] court <LOCATION_1> <ID_NUMBER_1>,billing and payments,0.0,neutral,0.9,,ingest,llm,anthropic,claude-haiku-4-5,2163,0.003219,LOC:California; MISC:92129
449,2026-09-22T11:40:27+00:00,"In fact, it has more features such as lock screen magazine, gestures and security centre. Regards <PERSON_1> OPPO Care (3/3)",praise and positive feedback,0.8,positive,0.85,,ingest,llm,anthropic,claude-haiku-4-5,3405,0.00336,PER:Rishi; ORG:OPPO
448,2026-09-22T11:40:27+00:00,It was really seems to sent from [LOCATION]. #phishing [URL],complaint,0.85,negative,0.85,,ingest,llm,anthropic,claude-haiku-4-5,1766,0.003099,LOC:[LOCATION]; MISC:#phishing; MISC:[URL]
447,2026-09-22T11:40:27+00:00,Seem to be stuck in a loop where <MISC_1> tries to repair a <MISC_2> error but shows not fixed :( @<ORG_1> [URL],technical issue,0.95,negative,0.9,,ingest,llm,anthropic,claude-haiku-4-5,1998,0.003266,MISC:Windows; MISC:Windows Update Database; ORG:MicrosoftHelps
446,2026-09-22T11:40:27+00:00,"Hello <PERSON_1>, please be informed that the provided mobile number has been worked on and is fine. However, kindly note that <PHONE_NUMBER_1>",technical issue,0.7,neutral,0.8,,ingest,llm,anthropic,claude-haiku-4-5,2137,0.003276,MISC:mobile number
445,2026-09-22T11:40:27+00:00,"Hi, not necessary. You may do the flight change anytime <DATE_TIME_1> before departure. Thank you.",account management,0.8,neutral,0.85,,ingest,llm,anthropic,claude-haiku-4-5,1744,0.002939,
444,2026-09-22T11:40:27+00:00,Why do I get charged fees when I move money to friends/relations accounts <CREDIT_CARD_1> here <CREDIT_CARD_2> [URL]ways happens but my partner and friends never have this problem!? It's only small amounts but over time it adds up. Thanks! #paypalfees,billing and payments,0.88,negative,0.72,,ingest,llm,anthropic,claude-haiku-4-5,2283,0.0035009999999999998,ORG:PayPal
443,2026-09-22T11:40:27+00:00,its <PERSON_1>,account management,0.1,neutral,0.5,,ingest,llm,anthropic,claude-haiku-4-5,2500,0.002816,
442,2026-09-22T11:40:27+00:00,How comes you can respond to me on <MISC_1> in less than 12hrs but it takes <DATE_TIME_1> to hear from you with a claim??????,complaint,0.9,negative,0.85,,ingest,llm,anthropic,claude-haiku-4-5,2482,0.004006,MISC:[REDACTED]; MISC:[DATE]
441,2026-09-22T11:40:27+00:00,"As checked, your network issue has been resolved by our network team. <LOCATION_1>,<LOCATION_2>",technical issue,0.95,positive,0.85,,ingest,llm,anthropic,claude-haiku-4-5,2151,0.003184,ORG:network team
440,2026-09-22T11:40:27+00:00,her birthday cause @AmericanAir cancelled int'l flight 12 hrs pre departure. No alternative till . #sadness,complaint,0.95,negative,0.95,,ingest,llm,anthropic,claude-haiku-4-5,3661,0.003945000000000001,ORG:AmericanAir
439,2026-09-22T11:40:27+00:00,"It's just so disrespectful. @983 can't build a safe bike lane, can't enforce this unsafe one, and drivers don't even care. <LOCATION_1>",complaint,0.95,negative,0.95,,ingest,llm,anthropic,claude-haiku-4-5,1887,0.003129,ORG:@983
438,2026-09-22T11:40:27+00:00,it's <DATE_TIME_1>. no feedback from you. Kindly revert back. Thanks,complaint,0.7,negative,0.6,,ingest,llm,anthropic,claude-haiku-4-5,2229,0.00338,
437,2026-09-22T11:40:27+00:00,"It didn't work. With wifi I have no prob but as soon as I go out, it becomes literally crazy :(",technical issue,0.95,negative,0.92,,ingest,llm,anthropic,claude-haiku-4-5,3086,0.003202,
436,2026-09-22T11:40:27+00:00,Don't get hooked into paying twice as much for Unlimited with [REDACTED]. [REDACTED] definitely #WorksForMe. [URL],billing and payments,0.8,positive,0.75,,ingest,llm,anthropic,claude-haiku-4-5,1637,0.002976,MISC:Unlimited
435,2026-09-22T11:40:27+00:00,"They should respond shortly. In the meantime, here is some documentation that may help: [URL] [REDACTED]",technical issue,0.3,neutral,0.9,,ingest,llm,anthropic,claude-haiku-4-5,1797,0.003208,
434,2026-09-22T11:40:27+00:00,could you please reverse money [REDACTED]. Sent to <PHONE_NUMBER_1> instead of <PHONE_NUMBER_2>,billing and payments,0.9,negative,0.85,,ingest,llm,anthropic,claude-haiku-4-5,2749,0.0038050000000000002,MISC:money
433,2026-09-22T11:40:27+00:00,(cont) names and Id number for further assistance. ^OS,account management,0.5,neutral,0.7,,ingest,llm,anthropic,claude-haiku-4-5,1581,0.0028199999999999996,
432,2026-09-22T11:40:27+00:00,@<PERSON_1> @ATVIAssist nice christmas three 😂,praise and positive feedback,0.85,positive,0.75,,ingest,llm,anthropic,claude-haiku-4-5,1978,0.003045,ORG:ATVIAssist
431,2026-09-22T11:40:27+00:00,"hello,how much is big box and may I know its features",product question,0.9,neutral,0.85,,ingest,llm,anthropic,claude-haiku-4-5,1883,0.00313,
430,2026-09-22T11:40:27+00:00,can't access it need ur <ID_NUMBER_1> to call,technical issue,0.8,negative,0.85,,ingest,llm,anthropic,claude-haiku-4-5,2077,0.003509,MISC:@12286
429,2026-09-22T11:40:27+00:00,I've suffererd huge fraud by one of your account holders. Although they've refunded me <CREDIT_CARD_1> need to take action &amp; eliminate this scam,complaint,0.95,negative,0.95,,ingest,llm,anthropic,claude-haiku-4-5,2688,0.003848,MISC:fraud; MISC:scam
428,2026-09-22T11:40:26+00:00,"[DATE] from [REDACTED]. Deliveries keep getting delayed. Being a prime member, I was denied [REDACTED] not just once. Have reported the issue before [REDACTED] but no reflection on the delivery. Still they couldn't ensure the delivery on time. I am pondering now whether to continue prime.",delivery and shipping,0.95,negative,0.92,,ingest,llm,anthropic,claude-haiku-4-5,3476,0.003292,MISC:prime member; MISC:prime
427,2026-09-22T11:40:26+00:00,Auto play I turned off forced me to watch a new show anyway. All instructions I find seem out of date/lead me nowhere. The real answer is?,technical issue,0.9,negative,0.85,,ingest,llm,anthropic,claude-haiku-4-5,1511,0.002934,
426,2026-09-22T11:40:26+00:00,"still disconnect? Also, is the controller up to date as outlined in the guide ^JA sent?  2 ^JS",technical issue,0.88,negative,0.72,,ingest,llm,anthropic,claude-haiku-4-5,2132,0.0035379999999999995,MISC:controller; MISC:guide
425,2026-09-22T11:40:26+00:00,#[LOCATION] area customers... Services seem to be slowly returning. Techs still working to restore service. ^PS,technical issue,0.9,neutral,0.75,,ingest,llm,anthropic,claude-haiku-4-5,3280,0.0033829999999999997,LOC:LOCATION
424,2026-09-22T11:40:26+00:00,will the train run through to [LOCATION] following the delay?,product question,0.85,neutral,0.8,,ingest,llm,anthropic,claude-haiku-4-5,1972,0.003306,MISC:train
423,2026-09-22T11:40:26+00:00,Required information provided. Let me know if more details required.,account management,0.2,neutral,0.85,,ingest,llm,anthropic,claude-haiku-4-5,1431,0.002724,
422,2026-09-22T11:40:26+00:00,"You could help by not lying. You're service is a joke. The towers you borrow from with your boxes on them have been ""under repair"" for <DATE_TIME_1>. <PERSON_1>.",complaint,0.9,negative,0.95,,ingest,llm,anthropic,claude-haiku-4-5,2809,0.0040479999999999995,MISC:towers
421,2026-09-22T11:40:26+00:00,<PERSON_1>! We'd love to look into what happened with that phone. DM us so we can get more details. <LOCATION_1> *AlissaFast,technical issue,0.7,positive,0.75,,ingest,llm,anthropic,claude-haiku-4-5,2457,0.003837,PER:AlissaFast
420,2026-09-22T11:40:26+00:00,Are these sites live yet? (still not getting good coverage indoors),technical issue,0.85,negative,0.75,,ingest,llm,anthropic,claude-haiku-4-5,1455,0.002742,
419,2026-09-22T11:40:26+00:00,"Congratulations, now that your network services are back and stable. How do you intend to recompense costumers?",complaint,0.85,negative,0.75,,ingest,llm,anthropic,claude-haiku-4-5,2071,0.003214,
418,2026-09-22T11:40:26+00:00,"Thanks. Yeah that's right, they are in the <ID_NUMBER_1> library on my computer",product question,0.3,positive,0.7,,ingest,llm,anthropic,claude-haiku-4-5,2891,0.00302,
417,2026-09-22T11:40:26+00:00,Our team contacted you and we believe you were assisted. ^KO,account management,0.4,neutral,0.7,,ingest,llm,anthropic,claude-haiku-4-5,1702,0.0028380000000000002,
416,2026-09-22T11:40:26+00:00,Its all good,praise and positive feedback,0.9,positive,0.95,,ingest,llm,anthropic,claude-haiku-4-5,1981,0.00307,
415,2026-09-22T11:40:26+00:00,"@SouthwestAir in <DATE_TIME_1> broken wifi on Reno-Dal, Dal-ABQ, Dal-Pitt. Broken wifi is the same thing as no wifi.",technical issue,0.95,negative,0.85,,ingest,llm,anthropic,claude-haiku-4-5,2964,0.004369,ORG:SouthwestAir; LOC:Reno; LOC:Dal; LOC:ABQ; LOC:Pitt
414,2026-09-22T11:40:26+00:00,You're welcome! Please let us know if you need additional help in the future. ^ig,praise and positive feedback,0.85,positive,0.9,,ingest,llm,anthropic,claude-haiku-4-5,1697,0.003166,
413,2026-09-22T11:40:26+00:00,"We appreciate your honest feedback, <PERSON_1>. We will share this with our Leadership team in hopes to better assist you in the future.  *[REDACTED]",praise and positive feedback,0.8,positive,0.85,,ingest,llm,anthropic,claude-haiku-4-5,1866,0.003126,ORG:Leadership team
412,2026-09-22T11:40:26+00:00,Why do supermarkets not label contents of instore baked bread? Asked in @<ORGANIZATION_1> at w/end for info - no one knew [URL],complaint,0.85,negative,0.75,,ingest,llm,anthropic,claude-haiku-4-5,3100,0.003127,ORG:Morrisons; ORG:supermarkets
411,2026-09-22T11:40:26+00:00,I like that it's one page. But items should be movable #ios11 [URL],praise and positive feedback,0.7,neutral,0.6,,ingest,llm,anthropic,claude-haiku-4-5,1733,0.002898,MISC:ios11
410,2026-09-22T11:40:26+00:00,But the item was cancelled and I've already paid for it? So I have to wait and see if it turns up then claim?,cancellation,0.85,negative,0.85,,ingest,llm,anthropic,claude-haiku-4-5,1772,0.003214,
409,2026-09-22T11:40:26+00:00,"@<PERSON_1> @AmazonHelp Even writing to <PERSON_1>, I did not receive my money back! Sic! Now next step.....",billing and payments,0.9,negative,0.85,,ingest,llm,anthropic,claude-haiku-4-5,3396,0.003854,ORG:AmazonHelp
408,2026-09-22T11:40:26+00:00,My friends and I are flying to [LOCATION]. 2 in Business 1 in economy. Free upgrade for the guy who can't afford it?,product question,0.6,positive,0.75,,ingest,llm,anthropic,claude-haiku-4-5,1691,0.002975,LOC:[LOCATION]
407,2026-09-22T11:40:26+00:00,This is very concerning to us and we would really like to help. Can you let us know the make and model of your phone? -MH,technical issue,0.7,positive,0.75,,ingest,llm,anthropic,claude-haiku-4-5,1603,0.002922,
406,2026-09-22T11:40:26+00:00,@[REDACTED] @Morrisons Whoops they forgot they fobbed you off before with the same crap excuse and tried it again!,complaint,0.88,negative,0.92,,ingest,llm,anthropic,claude-haiku-4-5,2114,0.003441,ORG:Morrisons
405,2026-09-22T11:40:26+00:00,@AskCiti yooo thank you i had this same problem.... ridiculous how it says invalid routing number instead,billing and payments,0.85,positive,0.75,,ingest,llm,anthropic,claude-haiku-4-5,1740,0.002937,ORG:AskCiti
404,2026-09-22T11:40:26+00:00,@<ID_NUMBER_1> @[REDACTED] @<ID_NUMBER_2> @[REDACTED] @[REDACTED] @[REDACTED] u people are only circulating so many promotional offers for deceiving consumers why?already made several complaints against those messages.,complaint,0.95,negative,0.92,,ingest,llm,anthropic,claude-haiku-4-5,2643,0.004143,MISC:@34401; MISC:@14152
403,2026-09-22T11:40:26+00:00,Have you see the new certified pro templates?  Check out the files in the Community for details! [URL] via @28168 [URL],praise and positive feedback,0.8,positive,0.75,,ingest,llm,anthropic,claude-haiku-4-5,1758,0.0030629999999999998,MISC:Community; MISC:@28168
402,2026-09-22T11:40:26+00:00,Stop keeping my phone off cuz i owe $2.35 <PHONE_NUMBER_1> is that about,billing and payments,0.95,negative,0.95,,ingest,llm,anthropic,claude-haiku-4-5,2048,0.00317,MISC:$2.35
401,2026-09-22T11:40:26+00:00,"The service is garbage, you can't fix garbage.",complaint,0.85,negative,0.95,,ingest,llm,anthropic,claude-haiku-4-5,1507,0.002803,
400,2026-09-22T11:38:31+00:00,E-801809A8 it does not show up when I search it in your support page,technical issue,0.8,negative,0.85,,ingest,llm,anthropic,claude-haiku-4-5,1749,0.002912,MISC:E-801809A8
399,2026-09-22T11:38:31+00:00,"I want my gift card too for prev refund, I just forgot! where / when was my gift card delivered? tell me!",billing and payments,0.8,negative,0.7,,ingest,llm,anthropic,claude-haiku-4-5,1798,0.002947,MISC:gift card
398,2026-09-22T11:38:31+00:00,What is happening to the 5pm service from <LOCATION_1> to a London Kings X?? Please advise thank you! ❤️,product question,0.8,neutral,0.7,,ingest,llm,anthropic,claude-haiku-4-5,2311,0.0033429999999999996,MISC:5pm service; LOC:London Kings X
397,2026-09-22T11:38:31+00:00,"We always have a spot open for you, <PERSON_1>! 😍😍😍 #BabyComeBack *TarynS",praise and positive feedback,0.85,positive,0.95,,ingest,llm,anthropic,claude-haiku-4-5,2262,0.0036290000000000003,PER:TarynS
396,2026-09-22T11:38:31+00:00,"Sorry for the delay, <PERSON_1>. We've chased this up with our [REDACTED]. ^<PERSON_2>",complaint,0.3,neutral,0.75,,ingest,llm,anthropic,claude-haiku-4-5,2181,0.003597,PER:Rach
395,2026-09-22T11:38:31+00:00,"Hi, <PERSON_1>. We want this to be resolved. To better assist you on this issue, contact @<ORGANIZATION_1>.",complaint,0.35,neutral,0.7,,ingest,llm,anthropic,claude-haiku-4-5,2297,0.0036,PER:Crypto; ORG:OfficeSupport
394,2026-09-22T11:38:31+00:00,"Hello <LOCATION_1>, no word on that just yet, but please keep checking back for updates. -EM",delivery and shipping,0.15,neutral,0.85,,ingest,llm,anthropic,claude-haiku-4-5,2417,0.00373,MISC:LOCATION; PER:EM
393,2026-09-22T11:38:31+00:00,My new favorite thing...  #Jackinthebox #birthdaycakeshake [URL],praise and positive feedback,0.9,positive,0.95,,ingest,llm,anthropic,claude-haiku-4-5,1830,0.003054,ORG:Jackinthebox; MISC:birthdaycakeshake
392,2026-09-22T11:38:31+00:00,Sorry MW do you know when the rest will roll out? I've had the laptop on since <DATE_TIME_1> and waiting for the 1205 train to be announced,product question,0.6,neutral,0.7,,ingest,llm,anthropic,claude-haiku-4-5,2112,0.003236,PER:MW; MISC:1205
391,2026-09-22T11:38:31+00:00,"newly joined and I have the driver app, when I use the app it says contact support",technical issue,0.95,negative,0.85,,ingest,llm,anthropic,claude-haiku-4-5,2139,0.0035,MISC:driver app; ORG:support
390,2026-09-22T11:38:31+00:00,Sprint Coverage has sucked for <DATE_TIME_1>. Get coverage like <LOCATION_1> or At&T then we can talk.,complaint,0.9,negative,0.95,,ingest,llm,anthropic,claude-haiku-4-5,2477,0.003334,ORG:Sprint; ORG:At&T
389,2026-09-22T11:38:31+00:00,"We'd be unable to provide those specifics <PERSON_1>, sorry.",product question,0.3,neutral,0.7,,ingest,llm,anthropic,claude-haiku-4-5,2195,0.0029760000000000003,
388,2026-09-22T11:38:31+00:00,<PERSON_1> NEED ADD ONM MEALS,product question,0.7,neutral,0.7,,ingest,llm,anthropic,claude-haiku-4-5,1941,0.002967,PER:[NAME]
387,2026-09-22T11:38:31+00:00,"The wait is over, <PERSON_1>! <PERSON_1> with PostgreSQL Compatibility is now generally available: <LOCATION_1> 😊 ^RH",praise and positive feedback,0.9,positive,0.95,,ingest,llm,anthropic,claude-haiku-4-5,3356,0.003479,MISC:PostgreSQL; MISC:NAME
386,2026-09-22T11:38:30+00:00,"I have struggled with this brand since <DATE_TIME_1> when all the loan crap began. I am owed back insurance of $3,000. I get no help",complaint,0.9,negative,0.95,,ingest,llm,anthropic,claude-haiku-4-5,2322,0.003376,"ORG:this brand; MISC:$3,000"
385,2026-09-22T11:38:30+00:00,@[REDACTED] 252nd [DATE] requesting any kind of response,complaint,0.8,negative,0.75,,ingest,llm,anthropic,claude-haiku-4-5,1351,0.002759,
384,2026-09-22T11:38:30+00:00,"@<MISC_1> Come on. Theres no excuse for this at all. This is exactly the reason the web went into a dark age for <DATE_TIME_1>. Be the solution, not the problem.",complaint,0.95,negative,0.92,,ingest,llm,anthropic,claude-haiku-4-5,2635,0.004065,MISC:[REDACTED]; MISC:[DATE]
383,2026-09-22T11:38:30+00:00,"Hi! We don't have any info on this right now, but rest assured your feedback will be passed on to the right folks <PERSON_1>",complaint,0.3,positive,0.7,,ingest,llm,anthropic,claude-haiku-4-5,1799,0.0030759999999999997,MISC:NAME
382,2026-09-22T11:38:30+00:00,"@[REDACTED] Please take ownership of customer problems, otherwise my problem will linger on with no solution",complaint,0.9,negative,0.85,,ingest,llm,anthropic,claude-haiku-4-5,2841,0.0030099999999999997,MISC:@[REDACTED]
381,2026-09-22T11:38:30+00:00,"Thanks, <PERSON_1>! Your feedback is very much appreciated. *TJN",praise and positive feedback,0.95,positive,0.95,,ingest,llm,anthropic,claude-haiku-4-5,1841,0.003019,MISC:TJN
380,2026-09-22T11:38:30+00:00,You can check the contest winner names here: <LOCATION_1> <PERSON_1>. ^MP,product question,0.1,neutral,0.95,,ingest,llm,anthropic,claude-haiku-4-5,2478,0.0037289999999999997,MISC:contest winner names
379,2026-09-22T11:38:30+00:00,@<PERSON_1> @<PERSON_2> Hi <PERSON_3>. We'd like to confirm that all <ORGANIZATION_1> meat is pre-stunned and we do not label any products as Halal certified.,product question,0.85,neutral,0.85,,ingest,llm,anthropic,claude-haiku-4-5,2416,0.003604,MISC:Halal
378,2026-09-22T11:38:30+00:00,We'd like to have a look into this. Kindly report it here: [URL] and our team will revert shortly. ^AB,technical issue,0.4,neutral,0.9,,ingest,llm,anthropic,claude-haiku-4-5,1419,0.002837,
377,2026-09-22T11:38:30+00:00,I think guy in charge of <ORGANIZATION_1> redesign(aka the end of YahooFinance) must have been transferred to Head of <ORGANIZATION_2> <MISC_1>,complaint,0.8,negative,0.85,,ingest,llm,anthropic,claude-haiku-4-5,2229,0.003431,ORG:YahooFinance
376,2026-09-22T11:38:30+00:00,You can - we accept boxes as checked or carry-on baggage on domestic flights only. It must meet size/weight restrictions and... 1/2,product question,0.9,neutral,0.85,,ingest,llm,anthropic,claude-haiku-4-5,1674,0.002934,
375,2026-09-22T11:38:30+00:00,Can't register [REDACTED]. try again later,technical issue,0.95,negative,0.92,,ingest,llm,anthropic,claude-haiku-4-5,1806,0.003118,
374,2026-09-22T11:38:30+00:00,<PERSON_1> Congrats! <PERSON_2> <ID_NUMBER_1> <ID_NUMBER_2> <ID_NUMBER_3> | #Washington #Huston #Texas #WashingtonDC #Longueuil #Quebec,praise and positive feedback,0.6,positive,0.7,,ingest,llm,anthropic,claude-haiku-4-5,3015,0.004563,LOC:Washington; LOC:Huston; LOC:Texas; LOC:WashingtonDC; LOC:Longueuil; LOC:Quebec
373,2026-09-22T11:38:30+00:00,Would be awesome if <PERSON_1> @comcastcares could send me the correct xb6 modem I need for gigabit...,technical issue,0.75,positive,0.65,,ingest,llm,anthropic,claude-haiku-4-5,3068,0.00312,ORG:@comcastcares
372,2026-09-22T11:38:30+00:00,Versuch es mal hierüber: [URL] [LOCATION] ^TR,technical issue,0.2,neutral,0.6,,ingest,llm,anthropic,claude-haiku-4-5,1699,0.00299,LOC:[LOCATION]; MISC:TR
371,2026-09-22T11:38:30+00:00,So is it OK now?,technical issue,0.3,neutral,0.7,,ingest,llm,anthropic,claude-haiku-4-5,3155,0.002778,
370,2026-09-22T11:38:30+00:00,@Uber_Support 2 consecutive s rides charged more than upfront fare <DATE_TIME_1>. I feel cheated now riding with <ORG_1>,billing and payments,0.88,negative,0.92,,ingest,llm,anthropic,claude-haiku-4-5,2161,0.003256,ORG:Uber_Support; ORG:Uber
