id,created_at,anonymized_text,topic,topic_score,sentiment,sentiment_score,conversation_id,source,entities
141,2026-09-23T08:02:21+00:00,Last time I used uber the driver threatened to knife another driver whilst having an argument through the windows of their cars!,complaint,1,negative,1,1977ab8c9f9473d8594671be4ddf9e7f,ingest,
142,2026-09-23T08:02:22+00:00,Hope you all are loving #TMobileTuesdays!!! To celebrate…let’s do a giveaway! [URL],product question,1,positive,1,091a819e2342dc113fdf9be7c295210f,ingest,MISC:TMobileTuesdays
143,2026-09-23T08:02:23+00:00,"Hi there, sorry to hear this. Could you let us know the make/model and OS version of your device? Also is your app up to date?",technical issue,1,neutral,1,94cd86ec4eef8ac76f72ee503d9d4772,ingest,
144,2026-09-23T08:02:24+00:00,"Apologies for the trouble, request you to DM your Idea &amp; alternate number so that we can assist you better. Regards, [NAME].",technical issue,1,neutral,1,fe0801613ccbb9293d492a6d2180e18a,ingest,ORG:Idea; PER:Rajat
145,2026-09-23T08:02:25+00:00,"Hi [NAME], we'd like to assure you that your claim is with the correct team and they'll contact you as soon as they can. It's 1/2",complaint,1,neutral,1,e409be416bf583c9f85eb717890b7917,ingest,PER:Birgitte
146,2026-09-23T08:02:26+00:00,"Hey [NAME], could you please drop a note via the 'Help' section of your app? We'll follow up with you.",complaint,1,neutral,1,6ff30c26ce3ca13d47cbacc3d8b7641b,ingest,PER:Pratibha
147,2026-09-23T08:02:27+00:00,Probably a lost opportunity,complaint,1,negative,1,8ea4a3aa3176300e35fac6a8a33f5282,ingest,
148,2026-09-23T08:02:28+00:00,Thanks! A _consistent_ tag api across all aws resources is what I _really_ want :-),product question,1,positive,1,1b7ae33978ee65098e1b9374dc5a2aa9,ingest,ORG:aws
149,2026-09-23T08:02:29+00:00,maybe should change their name from customer care to customer frustration. especially postpaid section.4hours down &amp;no help,technical issue,1,negative,1,a70314384ddc19dea64e79044867fff3,ingest,
150,2026-09-23T08:02:30+00:00,"Well we went back... just as gross. Dirty inside, slow service and bad food. At least there is a great @118625 near my work!",complaint,1,negative,1,787c6f8b2300b862c31e7bad6cff6c96,ingest,
151,2026-09-23T08:02:31+00:00,"Hi [NAME], when is the crash occuring? Which OS are you using? ^[NAME]",technical issue,1,neutral,1,8340c378756035b89860883473f0e19f,ingest,PER:Petr; PER:Wren
152,2026-09-23T08:02:32+00:00,@116068 @60769 Can someone contact me?  I spent 2 hours on the phone 2 weeks ago to get my account closed and it's still up!!,cancellation,1,negative,1,0bc1d36c977d9f7c8f2eae8da390f183,ingest,
153,2026-09-23T08:02:33+00:00,@115830 348th day requesting any kind of response,complaint,1,negative,1,ab0f4b2ad58e75b56cea141b4fa180ee,ingest,
154,2026-09-23T08:02:34+00:00,hey fuck tmobile p.3,complaint,1,negative,1,353cdf94bc6867ba9e652f6383de8a68,ingest,ORG:tmobile
155,2026-09-23T08:02:35+00:00,"@AldiUK I agree, I would rather avoid it altogether than unknowingly support it, so I shan't shop at Aldi until it is clearly marked",complaint,1,negative,1,3ec823c95c72550de76e1d73758a68c9,ingest,ORG:AldiUK; ORG:Aldi
156,2026-09-23T08:02:36+00:00,Please follow us @sprintcare in order to better assist you and review the coverage in your location. Send us a DM after following us. -Y.F.,technical issue,1,neutral,1,cb4820fec86036ef8308f30acd4a956c,ingest,
157,2026-09-23T08:02:37+00:00,Hi [NAME]! Keep an eye on our social media pages. We'll announce it when Android Marshmallow is available for OPPO Neo 7. [NAME] OPPO Care,product question,1,neutral,1,ff74710015dc1741c0c43106157599da,ingest,PER:Swapnil; MISC:Android Marshmallow; MISC:OPPO Neo 7; PER:Divya; ORG:OPPO Care
158,2026-09-23T08:02:38+00:00,Thanks! What time do they go on sale? Is it midnight? Sorry for all the q's!,product question,1,neutral,1,6597c02616309ea1f43df860b76edf45,ingest,
159,2026-09-23T08:02:39+00:00,"Our team is happy to make sure this is escalated for you, please ""Skip sign-in"" here: [URL] ^JR",complaint,1,neutral,1,cfd2d80caf3bc58876e28cd475da9415,ingest,
160,2026-09-23T08:02:40+00:00,hay you can't solve this as the money is already taken by t-mobile. And I don't think you can't ever prove that u didn't cheated me....,billing and payments,1,negative,1,622777a636d4484c83fa4db24e3ce65f,ingest,ORG:t-mobile
161,2026-09-23T08:02:41+00:00,At this time there is no additional information. I apologize! -[NAME],complaint,1,neutral,1,5fa12747a31ef404e5cae9eee7b2fa3a,ingest,PER:Jordan
162,2026-09-23T08:02:42+00:00,"answers, analytical solutions, an opportunity to simulate the exam electronically, compete with fellow exam mates and finally, track (4/7)",product question,1,neutral,1,5b9cbf51500cee4086fb4f46ad85c5a3,ingest,
163,2026-09-23T08:02:43+00:00,@airtel_care I wonder ooo... Apology is always the case... @airtel_care refund is better,billing and payments,1,negative,1,5cffe4c82b0c27a88a96c5b6e32795af,ingest,
164,2026-09-23T08:02:44+00:00,@115830 143rd day requesting any kind of response,complaint,1,negative,1,ab0f4b2ad58e75b56cea141b4fa180ee,ingest,
165,2026-09-23T08:02:45+00:00,"I'm so into this future too, do a little of it myself in the [LOCATION] area with my #Switch #MarioKart #lyft [URL]",product question,1,positive,1,4b5268fd916b7028624e393539eeebb7,ingest,LOC:Seattle; MISC:Switch; MISC:MarioKart; ORG:lyft
166,2026-09-23T08:02:46+00:00,@345806 @GWRHelp  [URL],product question,1,neutral,1,10214047466b038bacf2c4f96156b4b0,ingest,ORG:GWRHelp
167,2026-09-23T08:02:47+00:00,@O2 send some free data code pleas I'm mtn,billing and payments,1,neutral,1,0ab39363894e9c7d7938ed57bc8b4775,ingest,ORG:O2; ORG:mtn
168,2026-09-23T08:02:48+00:00,"Hi, [NAME]. I've shared your +1 for this requested feature with our Lambda team. Thanks for the feedback! ^VR",product question,1,positive,1,4ef763f923ce8daf42a96e47574ebe91,ingest,PER:VIkas; MISC:Lambda
169,2026-09-23T08:02:49+00:00,We appreciate you taking an interest in wanting a Target in your location. We have forwarded your feedback to our Real Estate team. Thanks.,product question,1,neutral,1,7fed9d823238d053f8c810465a60123d,ingest,ORG:Target; ORG:Real Estate
170,2026-09-23T08:02:50+00:00,@Uber_Support 2 consecutive s rides charged more than upfront fare today. I feel cheated now riding with Uber,billing and payments,1,negative,1,66f58eee4b1b098af0662607ecd9a957,ingest,ORG:Uber; ORG:Uber
171,2026-09-23T08:02:51+00:00,So is it OK now?,complaint,1,neutral,1,0a6ca3388eefac0c45ab659c6abf303a,ingest,
172,2026-09-23T08:02:52+00:00,Versuch es mal hierüber: [URL] Viele Grüße ^TR,complaint,1,neutral,1,602490472047cf28fb45fc263c335382,ingest,
173,2026-09-23T08:02:53+00:00,Would be awesome if @116136 @comcastcares could send me the correct xb6 modem I need for gigabit...,delivery and shipping,1,neutral,1,9362533b595f26b67f6b0b41f8e4f1a4,ingest,MISC:xb6
174,2026-09-23T08:02:54+00:00,@174150 Congrats! @118854 @140 @11431 @11432 | #[LOCATION] #[LOCATION] #[LOCATION] #[LOCATION] #[LOCATION] #[LOCATION],praise and positive feedback,1,positive,1,65ed5df63cb206d48e4501ae46ceacb6,ingest,LOC:Washington; LOC:Huston; LOC:Texas; LOC:WashingtonDC; LOC:Longueuil; LOC:Quebec
175,2026-09-23T08:02:55+00:00,Can't register PS4. try again later,technical issue,1,negative,1,7815751ee60948408d9c1ae2f9713eab,ingest,MISC:PS4
176,2026-09-23T08:02:56+00:00,You can - we accept boxes as checked or carry-on baggage on domestic flights only. It must meet size/weight restrictions and... 1/2,product question,1,neutral,1,1f6dab9dfee8ca6f0939326fd04dd92c,ingest,
177,2026-09-23T08:02:57+00:00,I think guy in charge of the Yahoo Finance redesign(aka the end of YahooFinance) must have been transferred to Head of Rebranding Committee [URL],complaint,1,negative,1,86eaea8faf54719312b078aeacb39f95,ingest,MISC:Yahoo Finance
178,2026-09-23T08:02:58+00:00,We'd like to have a look into this. Kindly report it here: [URL] and our team will revert shortly. ^AB,complaint,1,neutral,1,584956c2a09678df655f0d986478e9ba,ingest,
179,2026-09-23T08:02:59+00:00,@266265 @438482 Hi [NAME]. We’d like to confirm that all Aldi meat is pre-stunned and we do not label any products as Halal certified.,product question,1,neutral,1,3ec823c95c72550de76e1d73758a68c9,ingest,PER:Ann; ORG:Aldi; MISC:Halal
180,2026-09-23T08:03:00+00:00,You can check the contest winner names here: [URL] [NAME]. ^MP,product question,1,neutral,1,4a5ad6afc0d88cf713ced18a80d11490,ingest,PER:Ayesha
181,2026-09-23T08:03:01+00:00,"Thanks, [NAME]! Your feedback is very much appreciated. *TJN",praise and positive feedback,1,positive,1,93966d72063fb8f449a411cfa5bc3596,ingest,PER:Mike
182,2026-09-23T08:03:02+00:00,"@117128 Please take ownership of customer problems, otherwise my problem will linger on with no solution",complaint,1,negative,1,73a7a800d8f88efeb8b44d296312adc7,ingest,
183,2026-09-23T08:03:03+00:00,"Hi! We don't have any info on this right now, but rest assured your feedback will be passed on to the right folks /RE",product question,1,neutral,1,2c812494af8b5535efebb1a289787940,ingest,
184,2026-09-23T08:03:04+00:00,"@788062 Come on. Theres no excuse for this at all. This is exactly the reason the web went into a dark age for 10 years. Be the solution, not the problem.",complaint,1,negative,1,e1481eee653aad44424939a1fefd70d5,ingest,
185,2026-09-23T08:03:05+00:00,@115830 252nd day requesting any kind of response,complaint,1,negative,1,ab0f4b2ad58e75b56cea141b4fa180ee,ingest,
186,2026-09-23T08:03:06+00:00,"I have struggled with this brand since 2009 when all the loan crap began. I am owed back insurance of $3,000. I get no help",billing and payments,1,negative,1,d0f989aa1e79ae8907ca9d75dd02f568,ingest,
187,2026-09-23T08:03:07+00:00,"The wait is over, [NAME]! Amazon Aurora with PostgreSQL Compatibility is now generally available: [URL] 😊 ^RH",product question,1,positive,1,718084b9f4d75905b4799cab7878737a,ingest,PER:Luke; MISC:Amazon Aurora with PostgreSQL Compatibility
188,2026-09-23T08:03:08+00:00,[ID] NEED ADD ONM MEALS,product question,1,neutral,1,9d953209f13e6046342c7f54ff48c9d6,ingest,
189,2026-09-23T08:03:09+00:00,"We'd be unable to provide those specifics [NAME], sorry.",product question,1,neutral,1,d134af94707f65674c617aac2511b1a6,ingest,PER:Emma
190,2026-09-23T08:03:10+00:00,Sprint Coverage has sucked for years. Get coverage like Verizon or At&amp;t then we can talk.,complaint,1,negative,1,f6c90d753fdfc073b05c8054ebb8e6da,ingest,ORG:Sprint; ORG:Verizon; ORG:At&amp;t
191,2026-09-23T08:03:11+00:00,"newly joined and I have the driver app, when I use the app it says contact support",technical issue,1,negative,1,130c55ff09a00e46ccf5e5f8ca6bdf8d,ingest,
192,2026-09-23T08:03:12+00:00,Sorry MW do you know when the rest will roll out? I've had the laptop on since 8.30 yesterday and waiting for the 1205 train to be announced,product question,1,neutral,1,6597c02616309ea1f43df860b76edf45,ingest,
193,2026-09-23T08:03:13+00:00,My new favorite thing...  #Jackinthebox #birthdaycakeshake [URL],praise and positive feedback,1,positive,1,ecf50dab88a7b644dbfc70d10e6e6626,ingest,ORG:Jackinthebox
194,2026-09-23T08:03:14+00:00,"Hello [NAME], no word on that just yet, but please keep checking back for updates. -EM",product question,1,neutral,1,3d4102a5a757b5612a1d6cd12110157b,ingest,PER:Paris
195,2026-09-23T08:03:15+00:00,"Hi, [NAME]. We want this to be resolved. To better assist you on this issue, contact @OfficeSupport.",technical issue,1,neutral,1,d1abb50137a0b179f4dbcb76a57ee7e3,ingest,PER:Crypto; ORG:OfficeSupport
196,2026-09-23T08:03:16+00:00,"Sorry for the delay, [NAME]. We've chased this up with our Executive Club. ^[NAME]",complaint,1,neutral,1,fc3e1c1cbed3c304e2762bd001fcbe19,ingest,PER:James; ORG:Executive Club; PER:Rach
197,2026-09-23T08:03:17+00:00,"We always have a spot open for you, [NAME]! 😍😍😍 #BabyComeBack *[NAME]",cancellation,1,positive,1,6114c90a299c0bb15b33a2b5d24ae96d,ingest,PER:Sanjay; PER:TarynS
198,2026-09-23T08:03:18+00:00,What is happening to the 5pm service from [LOCATION] to a [LOCATION]?? Please advise thank you! ❤️,product question,1,neutral,1,38069057d031e4b92a293945c3967844,ingest,LOC:Edinburgh; LOC:London Kings X
199,2026-09-23T08:03:19+00:00,"@115850 @115850 @115851 I want my gift card too for prev refund, I just forgot! where / when was my gift card delivered? tell me!",billing and payments,1,negative,1,fbf0c53d2ffdd16c15288b48a5893b82,ingest,
200,2026-09-23T08:03:20+00:00,E-801809A8 it does not show up when I search it in your support page,technical issue,1,negative,1,a67a1f0100fb3572f80141be720e4008,ingest,
